title,link,image,description,createdAt,category
Google Chrome đã có tính năng ngăn chặn tự mở website độc hại và đây là cách kích hoạt,https://genk.vn/google-chrome-da-co-tinh-nang-ngan-chan-tu-mo-website-doc-hai-va-day-la-cach-kich-hoat-20180410102703314.chn,https://genk.mediacdn.vn/zoom/260_162/2018/4/10/ava-1523330887150569837675.jpg,"Với tính năng hữu ích này, bạn có thể duyệt web an toàn hơn trên Google Chrome.",6 năm trước,Thủ thuật
"Dùng thử Smonkey, biến smartphone thành thiết bị báo cháy gia đình",https://genk.vn/dung-thu-smonkey-bien-smartphone-thanh-thiet-bi-bao-chay-gia-dinh-20180411092520955.chn,https://genk.mediacdn.vn/zoom/260_162/2018/4/11/ava-15234133745431727528248.jpg,Cách để tận dụng chiếc smartphone cũ thành chuông báo cháy trong nhà với Smonkey.,6 năm trước,Thủ thuật
Super Mario trở thành một thí nghiệm vật lý siêu thực trong game trình duyệt miễn phí này,https://genk.vn/super-mario-tro-thanh-mot-thi-nghiem-vat-ly-sieu-thuc-trong-game-trinh-duyet-mien-phi-nay-20180410025048986.chn,https://genk.mediacdn.vn/zoom/260_162/2018/4/10/screen-shot-2018-04-10-at-024709-1523303290106299301724.png,"Ai ngờ ""lực đàn hồi"" của tuổi thơ dữ dội lại mạnh mẽ đến vậy!",6 năm trước,Khám phá
"Nhờ vào nâng cấp mới này, có thể bạn sẽ không cần cài đặt CCleaner trên Windows 10 Spring Creator",https://genk.vn/nho-vao-nang-cap-moi-nay-co-the-ban-se-khong-can-cai-dat-ccleaner-tren-windows-10-spring-creator-20180409075338314.chn,https://genk.mediacdn.vn/zoom/260_162/2018/4/9/ava-15232350692551623557041.jpg,Thêm một nâng cấp mới rất đáng chú ý của Windows 10 Spring Creator.,6 năm trước,Thủ thuật
Thoải mái thao tác một tay trên smartphone màn hình to với Swiftly Switch,https://genk.vn/thoai-mai-thao-tac-mot-tay-tren-smartphone-man-hinh-to-voi-swiftly-switch-20180409075836174.chn,https://genk.mediacdn.vn/zoom/260_162/2018/4/3/ava-15227651475521615870849.jpg,"Smartphone của bạn có màn hình quá to, khó thao tác bằng một tay? Hãy thử Swiftly Switch.",6 năm trước,Thủ thuật
"7 ứng dụng iPhone phổ biến có chế độ giao diện tối, và cách để kích hoạt chúng",https://genk.vn/7-ung-dung-iphone-pho-bien-co-che-do-giao-dien-toi-va-cach-de-kich-hoat-chung-20180408100147143.chn,https://genk.mediacdn.vn/zoom/260_162/2018/4/8/photo1523156444119-1523156444119195348537.jpg,"Chế độ giao diện tối - hay còn gọi là chế độ ban đêm - là một tính năng cho phép bạn chuyển đổi màu nền thông thường của một ứng dụng sang màu đen, xám hay xanh navy.",6 năm trước,Mobile
Hướng dẫn cập nhật thông tin thuê bao Viettel bằng smartphone: Chỉ mất vài phút là không lo bị khóa 1 chiều,https://genk.vn/huong-dan-cap-nhat-thong-tin-thue-bao-viettel-bang-smartphone-chi-mat-vai-phut-la-khong-lo-bi-khoa-1-chieu-20180406175423518.chn,https://genk.mediacdn.vn/zoom/260_162/2018/4/6/photo1523011968079-1523011968080326916765.jpg,"Theo thông báo chính thức, 14/4 là hạn chót dành cho các thuê bao Viettel nằm trong diện cần phải cập nhật thông tin, nếu không sẽ bị khóa 1 chiều.",6 năm trước,Thủ thuật
"Dùng thử Folder Guard, “vệ sĩ” bảo vệ dữ liệu theo chuẩn ""Lính gác hoàng gia Anh""",https://genk.vn/dung-thu-folder-guard-ve-si-bao-ve-du-lieu-theo-chuan-linh-gac-hoang-gia-anh-20180406094019503.chn,https://genk.mediacdn.vn/zoom/260_162/2018/4/6/ava-15229821796051320105113.jpg,Nếu bạn đang cần một giải pháp bảo vệ dữ liệu cá nhân trên máy tính thì hãy thử dùng Folder Guard xem sao nhé.,6 năm trước,Thủ thuật
Xóa chi tiết thừa trên ảnh ngay trên smartphone mà không cần đến máy tính hay photoshop,https://genk.vn/xoa-chi-tiet-thua-tren-anh-ngay-tren-smartphone-ma-khong-can-den-may-tinh-hay-photoshop-20180401062259222.chn,https://genk.mediacdn.vn/zoom/260_162/2018/4/1/photo1522547594174-1522547594175360246768.jpg,Snapseed tiếp tục chứng minh mình là một ứng dụng cực mạnh có thể thay thế cả Photoshop trên smartphone.,6 năm trước,Thủ thuật
Cách kích hoạt tính năng tối ưu hóa hiển thị trên Windows 10 Spring Creators,https://genk.vn/cach-kich-hoat-tinh-nang-toi-uu-hoa-hien-thi-tren-windows-10-spring-creators-20180331205916675.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/31/ava-15225046026301211872327.jpg,Nếu bạn là người nhạy cảm với nguồn sáng trên màn hình PC thì hãy xem ngay bài này sau khi nâng cấp lên Windows 10 Spring Creators.,6 năm trước,Thủ thuật
Cách thiết lập hình nền Android thay đổi theo thời gian thực với YoWindow,https://genk.vn/cach-thiet-lap-hinh-nen-android-thay-doi-theo-thoi-gian-thuc-voi-yowindow-20180401062609144.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/26/ava-1522071569950197098034.jpg,"Với gợi ý trong bài này, bạn sẽ có được 01 màn hình Android luôn thay đổi dựa vào biến động thời tiết tại địa điểm bạn ở.",6 năm trước,Thủ thuật
Đây là cách để bạn có thể trải nghiệm ngay Windows 10 Spring Creators ngay bây giờ,https://genk.vn/day-la-cach-de-ban-co-the-trai-nghiem-ngay-windows-10-spring-creators-ngay-bay-gio-20180330064758722.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/30/ava-1522366866160668692155.jpg,Nếu bạn vẫn chưa biết cách làm thế nào để tải về và cài đặt Windows 10 Spring Creators thì hãy xem bài viết này.,6 năm trước,Thủ thuật
Suýt nữa tôi đã bỏ qua Spotify cho đến khi biết tới tính năng thú vị này,https://genk.vn/suyt-nua-toi-da-bo-qua-spotify-cho-den-khi-biet-toi-tinh-nang-thu-vi-nay-20180326135510753.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/26/photo1522045617228-1522045617228569361355.jpg,Chỉ một tính năng nhỏ thôi nhưng cũng đủ để tôi thay đổi quyết định từ bỏ Spotify mà quay về với các ứng dụng nghe nhạc Offline truyền thống.,6 năm trước,Thủ thuật
Những việc cần làm trước khi quyết định nâng cấp lên Windows 10 Spring Creators,https://genk.vn/nhung-viec-can-lam-truoc-khi-quyet-dinh-nang-cap-len-windows-10-spring-creators-20180330071429425.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/30/ava-15223686189392024308931.jpg,"Ngày phát hành Windows 10 Spring Creators đã rất gần kề, và đây là gợi ý để bạn chuẩn bị.",6 năm trước,Thủ thuật
Đang đau đầu vì hàng loạt Fanpage Facebook xuất hiện như nấm mọc sau mưa? Đây là cách để bạn xóa sổ chúng,https://genk.vn/dang-dau-dau-vi-hang-loat-fanpage-facebook-xuat-hien-nhu-nam-moc-sau-mua-day-la-cach-de-ban-xoa-so-chung-20180329213300316.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/29/ava-15223337744261985926191.jpg,Nếu bạn đang đau đầu giữa “cơn bão” Fanpage Facebook thì bài viết này sẽ gợi ý cách giải quyết cho bạn.,6 năm trước,Thủ thuật
"Windows 10 Spring Creators sẽ được phát hành trong ít ngày tới, và đây là những gì chúng ta sẽ nhận được",https://genk.vn/windows-10-spring-creators-se-duoc-phat-hanh-trong-it-ngay-toi-va-day-la-nhung-gi-chung-ta-se-nhan-duoc-2018032911374805.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/29/ava-15222979493991953489098.jpg,"Bản cập nhật lớn kế tiếp của Windows 10 sẽ có những tính năng, thay đổi gì mới?",6 năm trước,Thủ thuật
Đem tính năng điều chỉnh âm lượng của Android P lên các thiết bị chạy Android cũ hơn,https://genk.vn/dem-tinh-nang-dieu-chinh-am-luong-cua-android-p-len-cac-thiet-bi-chay-android-cu-hon-20180325220343503.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/25/ava-15219899564551397811342.jpg,"Google đã thiết kế lại giao diện tính năng điều chỉnh âm lượng trên Android P, và đây là cách để bạn trải nghiệm thử.",6 năm trước,Thủ thuật
Dùng thử Lean Launcher: vẫn là Pixel Launcher nhưng có nhiều tùy biến hơn,https://genk.vn/dung-thu-lean-launcher-van-la-pixel-launcher-nhung-co-nhieu-tuy-bien-hon-20180325073238191.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/25/ava-1521937790088752044193.jpg,Nếu bạn yêu thích sự đơn giản và mượt mà của Pixel Launcher thì Lean Launcher sẽ là món “đồ chơi” thú vị mà bạn nên dùng thử.,6 năm trước,Thủ thuật
Dùng thử Skullock: két sắt an toàn cho hình ảnh và video riêng tư trên Android,https://genk.vn/dung-thu-skullock-ket-sat-an-toan-cho-hinh-anh-va-video-rieng-tu-tren-android-20180325073514394.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/19/ava-15214236126381763734119.jpg,Nếu bạn đang cần một nơi để lưu ảnh và video riêng tư trên Android thì Skullock sẽ là gợi ý dành cho bạn.,6 năm trước,Thủ thuật
"Dùng thử Total PC Cleaner, ứng dụng UWP giúp dọn dẹp và tối ưu Windows 10 đơn giản",https://genk.vn/dung-thu-total-pc-cleaner-ung-dung-uwp-giup-don-dep-va-toi-uu-windows-10-don-gian-20180325074917675.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/6/ava-15202949124251580860114.jpg,Bạn đã từng dùng ứng dụng dạng UWP để dọn dẹp và tối ưu Windows 10 chưa? Total PC Cleaner là gợi ý dành cho bạn.,6 năm trước,Thủ thuật
"Dùng thử Outlook.com Beta: gọi video Skype ngay trong lúc duyệt mail, giao diện mới và thông minh hơn",https://genk.vn/dung-thu-outlookcom-beta-goi-video-skype-ngay-trong-luc-duyet-mail-giao-dien-moi-va-thong-minh-hon-20180325074340019.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/15/ava-1521083121607682368485.jpg,Nâng cấp hứa hẹn mang đến những tính năng mạnh mẽ nhầm nâng cao trải nghiệm và sự tiện dụng ở Outlook.com.,6 năm trước,Thủ thuật
Lên lịch tự động mở trang web đã chỉ định trước trên Google Chrome bằng một add-on đơn giản,https://genk.vn/len-lich-tu-dong-mo-trang-web-da-chi-dinh-truoc-tren-google-chrome-bang-mot-add-on-don-gian-20180325075142409.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/11/1-15207257518651212808358.jpg,Nếu bạn là một người nghiện mua sắm hay “canh me” các đợt flash sale thì đây sẽ là vũ khí lợi hại dành cho bạn.,6 năm trước,Thủ thuật
"Chỉ cần vỗ tay, bạn sẽ biết ngay vị trí chiếc smartphone Android của mình nơi đâu",https://genk.vn/chi-can-vo-tay-ban-se-biet-ngay-vi-tri-chiec-smartphone-android-cua-minh-noi-dau-20180325073722847.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/21/ava-15216202351131988022402.gif,Một ứng dụng Android khá hữu ích cho những ai …đãng trí.,6 năm trước,Thủ thuật
"Để ẩn hoàn toàn thông tin cá nhân trên Facebook, đây là những gì bạn cần làm",https://genk.vn/de-an-hoan-toan-thong-tin-ca-nhan-tren-facebook-day-la-nhung-gi-ban-can-lam-20180323103655378.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/23/ava-1521775968880675920635.jpg,Những cách ẩn thông tin cá nhân mà bạn cần thực hiện trên Facebook.,6 năm trước,Thủ thuật
"4 tình huống đời thực ""lạ nhưng hiệu quả"" để thưởng thức âm nhạc trên Spotify",https://genk.vn/4-tinh-huong-doi-thuc-la-nhung-hieu-qua-de-thuong-thuc-am-nhac-tren-spotify-20180323093007909.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/23/dfjsjj-15217721156332017170661.jpg,"Nghe nhạc khi buồn, khi yêu là chuyện... bình thường. Thế nhưng, có những tình huống không phù hợp để nghe nhạc hoặc rất khó để chọn nhạc ""chuẩn"": Spotify có thể giúp bạn trong những tình huống này.",6 năm trước,Thủ thuật
Cách kiểm tra và vô hiệu hóa khả năng truy cập thông tin cá nhân của ứng dụng bên thứ ba trên Facebook,https://genk.vn/cach-kiem-tra-va-vo-hieu-hoa-kha-nang-truy-cap-thong-tin-ca-nhan-cua-ung-dung-ben-thu-ba-tren-facebook-20180322123216894.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/22/photo1521696626282-152169662628290588595.jpeg,"Mới đây, vụ việc công ty Cambirdge Analytica thu thập thông tin cá nhân của 50 triệu người dùng đã bị New York Times và The Guardian phanh phui.",6 năm trước,Thủ thuật
"Hướng dẫn cách xoá tài khoản Facebook vĩnh viễn, không thể khôi phục lại",https://genk.vn/huong-dan-cach-xoa-tai-khoan-facebook-vinh-vien-khong-the-khoi-phuc-lai-20180322002038191.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/22/screen-shot-2018-03-22-at-001710-15216526573581012925330.png,"Không còn là Deactivate Facebook nữa, hướng dẫn này sẽ giúp bạn chào tạm biệt mạng xã hội này mãi mãi luôn.",6 năm trước,Internet
"Hết lòng bảo vệ thông tin của các ứng dụng từ Apple, song Siri lại cực kỳ phũ phàng với các ứng dụng từ bên thứ ba",https://genk.vn/het-long-bao-ve-thong-tin-cua-cac-ung-dung-tu-apple-song-siri-lai-cuc-ky-phu-phang-voi-cac-ung-dung-tu-ben-thu-ba-20180322013554769.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/22/siri-1200-1521657229784179399268.jpg,"Siri sẽ đọc hết thông báo trong màn hình khoá của các ứng dụng từ bên thứ ba, và điều này có thể làm lộ thông tin cá nhân của người dùng. Cô thư ký ảo Siri lại không hớ hênh với các ứng dụng của Apple đến như vậy.",6 năm trước,Internet
"Đây là những tips & tricks cực hay, biến những tấm hình selfie bình thường thành nghệ thuật với Galaxy A8",https://genk.vn/day-la-nhung-tips-tricks-cuc-hay-bien-nhung-tam-hinh-selfie-binh-thuong-thanh-nghe-thuat-voi-galaxy-a8-201803191759013.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/19/photo1521455773896-15214557738961458937039.jpg,"Chỉ cần cầm Galaxy A8 trên tay và biết những mẹo này, trình độ “sống ảo” của bạn sẽ được đưa lên tận “mây xanh” ngay.",6 năm trước,Mobile
3 tuyệt chiêu không thể bỏ qua để ghi lại những bức ảnh thiếu sáng đầy tính chuyên nghiệp với Galaxy A8,https://genk.vn/3-tuyet-chieu-khong-the-bo-qua-de-ghi-lai-nhung-buc-anh-thieu-sang-day-tinh-chuyen-nghiep-voi-galaxy-a8-20180318020829441.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/18/photo1521312976108-15213129761082112173516.jpg,"Thiết bị tốt là chưa đủ, chúng ta vẫn cần bỏ túi những mẹo lớn nhỏ này để chụp ảnh đẹp hơn, nâng tầm trình độ “sống ảo” của bản thân trong mọi điều kiện.",6 năm trước,Mobile
Ngoài chấm điểm về hiệu suất như thường thấy thì AnTuTu Benchmark còn một chức năng khác khá hay mà bạn cũng không nên bỏ qua,https://genk.vn/ngoai-cham-diem-ve-hieu-suat-nhu-thuong-thay-thi-antutu-benchmark-con-mot-chuc-nang-khac-kha-hay-ma-ban-cung-khong-nen-bo-qua-20180306193001434.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/6/ava-15203392248911885431978.jpg,"Với chức năng này, bạn có thể an tâm hơn trong việc mua một chiếc smartphone chạy Android đã qua sử dụng.",6 năm trước,Thủ thuật
"Nén và xả nén tập tin nhanh, trực tiếp mà không cần đến phần mềm chuyên dụng trên Windows",https://genk.vn/nen-va-xa-nen-tap-tin-nhanh-truc-tiep-ma-khong-can-den-phan-mem-chuyen-dung-tren-windows-2018031507070234.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/15/ava-1521072176612941430859.png,Bạn đang cần xả nén một gói tin ZIP hay RAR mà máy tính lại không có phần mềm chuyên dụng? Hãy tham khảo bài viết này.,6 năm trước,Thủ thuật
"Dùng thử Accubattery: theo dõi, tối ưu và giám định mức độ sử dụng pin chuyên nghiệp trên Android",https://genk.vn/dung-thu-accubattery-theo-doi-toi-uu-va-giam-dinh-muc-do-su-dung-pin-chuyen-nghiep-tren-android-20180313081524949.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/13/ava-152090351487754227874.jpg,Bạn đang phân vân về sức khỏe pin trên chiếc smartphone Android của mình? Hãy để Accubattery giám định cho bạn.,6 năm trước,Thủ thuật
"Dùng thử Blue Light Filter, giải pháp bảo vệ đôi mắt cho bạn khi sử dụng smartphone Android về đêm",https://genk.vn/dung-thu-blue-light-filter-giai-phap-bao-ve-doi-mat-cho-ban-khi-su-dung-smartphone-android-ve-dem-20180316172425566.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/16/ava-15211956609481081924662.jpg,Bạn hay dùng smartphone Android vào buổi tối? Blue Light Filter sẽ là gợi ý cho bạn trong những lúc như vậy.,6 năm trước,Thủ thuật
"Không có lò nướng bánh, tôi đã thử tự cứu SSD bằng bếp gas, các bạn đừng như tôi!",https://genk.vn/khong-co-lo-nuong-banh-toi-da-thu-tu-cuu-ssd-bang-bep-gas-cac-ban-dung-nhu-toi-20180316150818128.chn,https://genk.mediacdn.vn/zoom/260_162/2018/img20180316110158-1521186578642213763051-crop1521187382764p.jpg,"Dù chưa thành công, nhưng tôi sẽ tiếp tục thử nghiệm các phương pháp khác để tìm ra công thức chuẩn cho món ăn này.",6 năm trước,Thủ thuật
Microsoft mới cho ra mắt giao diện mới của Outlook.com,https://genk.vn/microsoft-moi-cho-ra-mat-giao-dien-moi-cua-outlookcom-20180315034952324.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/15/outlooklightblue-56a289a23df78cf772774ade-1521060494692893305101.jpg,Các cập nhật cho ứng dụng lịch và thông tin người dùng vẫn đang được thử nghiệm.,6 năm trước,Internet
Phiên bản Firefox 59 cho phép chặn thông báo pop-up phiền toái từ các website,https://genk.vn/phien-ban-firefox-59-cho-phep-chan-thong-bao-pop-up-phien-toai-tu-cac-website-20180315054709699.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/15/screen-shot-2018-03-15-at-054423-15210675084121137864095.png,Tính năng mới tuy đơn giản nhưng lại giải quyết được vô số vấn đề.,6 năm trước,Thủ thuật
Hướng dẫn tự tạo ảnh Avatar hoạt hình mang đậm phong cách của chính bạn trên smartphone,https://genk.vn/huong-dan-tu-tao-anh-avatar-hoat-hinh-mang-dam-phong-cach-cua-chinh-ban-tren-smartphone-20180312092728824.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/12/ava-15208214616041907874525.gif,Tự tin khẳng định đẳng cấp độc-lạ cho chính mình với Avatar... hoạt hình.,6 năm trước,Thủ thuật
Hướng dẫn đăng ký Spotify Premium không cần thẻ tín dụng,https://genk.vn/huong-dan-dang-ky-spotify-premium-khong-can-the-tin-dung-20180313192820371.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/13/photo1520951451314-1520951451314401109357.jpg,"Với Spotify Premium, bạn có thể nghe nhạc với chất lượng âm thanh tốt hơn, loại bỏ quảng cáo xuất hiện trong ứng dụng hay tải nhạc về để nghe mọi lúc mọi nơi mà không cần có kết nối internet.",6 năm trước,Thủ thuật
Cách mang tính năng Dolby Atmos trên smartphone cao cấp lên tất bất kỳ dòng máy Android nào bạn muốn,https://genk.vn/cach-mang-tinh-nang-dolby-atmos-tren-smartphone-cao-cap-len-tat-bat-ky-dong-may-android-nao-ban-muon-20180309213044965.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/9/ava-15206057103811206567656.jpg,"Không cần phải root, bạn vẫn có thể cài đặt và sử dụng tính năng Dolby Atmos trên bất cứ chiếc smartphone Android nào bạn thích.",6 năm trước,Thủ thuật
Tự động tải và thay đổi hình nền cho Windows 10 chỉ với 1 cú nhấp chuột một lần và mãi mãi,https://genk.vn/tu-dong-tai-va-thay-doi-hinh-nen-cho-windows-10-chi-voi-1-cu-nhap-chuot-mot-lan-va-mai-mai-2018030909503384.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/9/ava-1520563591783452733308.jpg,Nếu bạn không có thời gian để tìm và tải hình nền cho Windows thì đây là giải pháp dành cho bạn.,6 năm trước,Thủ thuật
Hướng dẫn xuất toàn bộ mật khẩu đã lưu trên Google Chrome,https://genk.vn/huong-dan-xuat-toan-bo-mat-khau-da-luu-tren-google-chrome-20180311065250793.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/11/ava-15207257519411128703687.jpg,Nếu bạn đang muốn sao lưu lại toàn bộ mật khẩu đã lưu trên Google Chrome thì đây là giải pháp dành cho bạn.,6 năm trước,Thủ thuật
Ngạc nhiên chưa! Mario sẽ là …nhân viên chỉ đường cho bạn trên Google Maps,https://genk.vn/ngac-nhien-chua-mario-se-la-nhan-vien-chi-duong-cho-ban-tren-google-maps-20180310070433075.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/10/ava-1520640117005252698503.gif,Một sự hợp tác thú vị giữa Google và Nintendo trên Google Maps.,6 năm trước,Thủ thuật
"Đã có Launcher Android P cho tất cả dòng máy Android, và đây là cách sử dụng",https://genk.vn/da-co-launcher-android-p-cho-tat-ca-dong-may-android-va-day-la-cach-su-dung-20180308202313231.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/8/ava-1520515194613363434737.jpg,"Google vừa ra mắt phiên bản Android P thử nghiệm đầu tiên, và Launcher của nó đã có để bạn dùng thử.",6 năm trước,Thủ thuật
"Google bổ sung tính năng độc quyền Google Lens cho các thiết bị chạy Android khác, và đây là cách sử dụng",https://genk.vn/google-bo-sung-tinh-nang-doc-quyen-google-lens-cho-cac-thiet-bi-chay-android-khac-va-day-la-cach-su-dung-20180308102411356.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/8/ava-1520479278871172883390.jpg,"Tìm hiểu đôi chút về Google Lens, cũng như cách sử dụng nó trên Android.",6 năm trước,Thủ thuật
"""Bí"" lời chúc ngày 8/3? Không sao đâu vì ứng dụng này sẽ lo cho bạn hết!",https://genk.vn/bi-loi-chuc-ngay-8-3-khong-sao-dau-vi-ung-dung-nay-se-lo-cho-ban-het-20180307233207028.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/7/photo1520437820025-1520437820025612376000.jpg,"Những lời chúc các mẹ, các chị nhân ngày 8/3 giờ đã trở nên dễ dàng hơn bao giờ hết với sự hỗ trợ của bàn phím Labankey.",6 năm trước,Thủ thuật
"Dùng thử FXSound, giải pháp nâng cao chất lượng âm thanh cho PC",https://genk.vn/dung-thu-fxsound-giai-phap-nang-cao-chat-luong-am-thanh-cho-pc-2018030710412184.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/7/ava-15203939027661345163194.jpg,Nếu chưa thể trang bị một card âm thanh chất lượng cho PC thì FXSound sẽ là giải pháp “chống cháy” bạn nên thử qua.,6 năm trước,Thủ thuật
Phụ kiện thời trang sinh tồn 11 tác dụng này có thể sẽ cứu sống bạn trong lúc hiểm nghèo,https://genk.vn/phu-kien-thoi-trang-sinh-ton-11-tac-dung-nay-co-the-se-cuu-song-ban-trong-luc-hiem-ngheo-20180228163111621.chn,https://genk.mediacdn.vn/zoom/260_162/2018/survival-bracelet-f-15198090676911631639936-crop1519816102497p.jpg,"Với những người khéo tay, hoặc khi rơi vào tình huống sinh tồn sống còn thì với chiếc vòng tay này chúng ta có thể làm ra mọi thứ, còn trong “thời bình” thì nó cũng là một phụ kiện thời trang rất đẹp.",6 năm trước,Thủ thuật
[Hình nền] Bộ ảnh nền gốc đẹp mê mẩn của Nokia 8 Sirocco,https://genk.vn/hinh-nen-bo-anh-nen-goc-dep-me-man-cua-nokia-8-sirocco-20180304072407216.chn,https://genk.mediacdn.vn/zoom/260_162/2018/2/27/ava-15196899068991018870135.jpeg,"Mời bạn đọc tải về bộ ảnh nền được trích xuất từ flaship cao cấp nhất của Nokia, Nokia 8 Sirocco.",6 năm trước,Thủ thuật
Gợi ý cách giải quyết vấn đề báo pin ảo trên Android,https://genk.vn/goi-y-cach-giai-quyet-van-de-bao-pin-ao-tren-android-20180304072857231.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/2/va-15199589467831164887221.jpg,Smartphone Android của bạn báo thời gian dùng pin không chính xác? Đây là cách khắc phục.,6 năm trước,Thủ thuật
Hướng dẫn tạo và đăng ảnh 3D lên Facebook,https://genk.vn/huong-dan-tao-va-dang-anh-3d-len-facebook-20180304073147794.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/2/ava-15199952115441860353770.jpg,"Facebook vừa cập nhật tính năng đăng ảnh 3D, và đây là hướng dẫn dành cho bạn",6 năm trước,Thủ thuật
"Dùng thử Vero, mạng xã hội di động mới nổi, được đánh giá là mối đe dọa với Instagram và Facebook",https://genk.vn/dung-thu-vero-mang-xa-hoi-di-dong-moi-noi-duoc-danh-gia-la-moi-de-doa-voi-instagram-va-facebook-20180301094206277.chn,https://genk.mediacdn.vn/zoom/260_162/2018/3/1/ava-15198717602171609515959.png,"Vì sao mà chỉ trong vòng 01 ngày, Vero đã có hơn 500.000 lượt tải trên App Store?",6 năm trước,Thủ thuật
09 Tính năng ẩn thú vị của Google Chrome mà bạn nên dùng thử ngay hôm nay,https://genk.vn/09-tinh-nang-an-thu-vi-cua-google-chrome-ma-ban-nen-dung-thu-ngay-hom-nay-20180226201213902.chn,https://genk.mediacdn.vn/zoom/260_162/2018/2/26/ava-15196505412381936336127.jpg,Nếu bạn đang sử dụng Google Chrome thì hãy dùng thử 09 tính năng hữu ích này.,6 năm trước,Thủ thuật
Trải nghiệm phiên bản đầu tiên của Office 2019,https://genk.vn/trai-nghiem-phien-ban-dau-tien-cua-office-2019-20180223193751757.chn,https://genk.mediacdn.vn/zoom/260_162/2018/2/23/ava-15193892406791299067904.jpg,Đây là những hình ảnh trải nghiệm thực tế về Office 2019.,6 năm trước,Thủ thuật
Cách tạo ảnh với hiệu ứng tan biến đang cực thịnh hành trên Facebook,https://genk.vn/cach-tao-anh-voi-hieu-ung-tan-bien-dang-cuc-thinh-hanh-tren-facebook-2018022111092146.chn,https://genk.mediacdn.vn/zoom/260_162/2018/2/21/ava-15191858610541833090431.jpg,Nếu bạn đang hào hứng với trào lưu này trên Facebook thì đây chắc là hướng dẫn mà bạn đang tìm kiếm.,6 năm trước,Thủ thuật
"Dùng thử Firedrop, dịch vụ lưu trữ đám mây đa nền tảng với 20GB miễn phí",https://genk.vn/dung-thu-firedrop-dich-vu-luu-tru-dam-may-da-nen-tang-voi-20gb-mien-phi-2018022420250232.chn,https://genk.mediacdn.vn/zoom/260_162/2018/2/24/ava-1519478499988159609534.png,Thêm lựa chọn mới cho nhu cầu lưu trữ và đồng bộ dữ liệu đa nền tảng với Firedrop.,6 năm trước,Thủ thuật
"Samsung chính thức phát hành Samsung Max, cung cấp giải pháp tiết kiệm dữ liệu di động và bảo mật cho Android",https://genk.vn/samsung-chinh-thuc-phat-hanh-samsung-max-cung-cap-giai-phap-tiet-kiem-du-lieu-di-dong-va-bao-mat-cho-android-20180225100940913.chn,https://genk.mediacdn.vn/zoom/260_162/2018/2/25/ava-1519528030025449786122.jpg,"Với Samsung Max, người dùng có thể kiểm soát việc sử dụng dữ liệu di động và bảo mật cho thiết bị Android của mình.",6 năm trước,Thủ thuật
"Microsoft phát hành Windows 10 Build 15063.936, sửa nhiều lỗi và cải thiện hiệu suất",https://genk.vn/microsoft-phat-hanh-windows-10-build-15063936-sua-nhieu-loi-va-cai-thien-hieu-suat-20180225091216116.chn,https://genk.mediacdn.vn/zoom/260_162/2018/2/25/ava-15195246710401731580142.jpg,"Ngoài việc phát hành qua Windows Update, Microsoft còn phát hành Build KB4077528 thông qua kênh Microsoft®Update Catalog, do đó người dùng có thể tải về và tiến hành cài đặt ngoại tuyến gói cập nhật này bất cứ khi nào mình muốn.",6 năm trước,Thủ thuật
